,Den,iPhone
661,2020-10-21,82.72116018457483
662,2020-10-22,79.1245880026368
663,2020-10-23,98.90573500329599
664,2020-10-24,102.50230718523402
665,2020-10-25,97.10744891232697
666,2020-10-26,84.51944627554384
667,2020-10-27,84.51944627554384
668,2020-10-28,80.92287409360581
669,2020-10-29,79.1245880026368
670,2020-10-30,86.31773236651286
671,2020-10-31,89.9143045484509
672,2020-11-01,87.14184897671136
673,2020-11-02,80.02822865208185
674,2020-11-03,78.24982357092448
675,2020-11-04,64.02258292166549
676,2020-11-05,71.13620324629498
677,2020-11-06,78.24982357092448
678,2020-11-07,87.14184897671136
679,2020-11-08,87.14184897671136
680,2020-11-09,80.02822865208185
681,2020-11-10,80.02822865208185
682,2020-11-11,81.80663373323922
683,2020-11-12,80.02822865208185
684,2020-11-13,97.8122794636556
685,2020-11-14,99.59068454481299
686,2020-11-15,88.92025405786873
687,2020-11-16,83.5850388143966
688,2020-11-17,83.5850388143966
689,2020-11-18,76.4714184897671
690,2020-11-19,80.02822865208185
691,2020-11-20,83.5850388143966
692,2020-11-21,90.6986591390261
693,2020-11-22,88.92025405786873
694,2020-11-23,88.92025405786873
695,2020-11-24,81.80663373323922
696,2020-11-25,80.02822865208185
697,2020-11-26,85.36344389555397
698,2020-11-27,96.03387438249823
699,2020-11-28,88.92025405786873
700,2020-11-29,87.14184897671136
701,2020-11-30,83.5850388143966
702,2020-12-01,82.70992687232075
703,2020-12-02,77.19593174749937
704,2020-12-03,79.03393012243983
705,2020-12-04,79.03393012243983
706,2020-12-05,84.54792524726122
707,2020-12-06,88.22392199714213
708,2020-12-07,77.19593174749937
709,2020-12-08,77.19593174749937
710,2020-12-09,79.03393012243983
711,2020-12-10,77.19593174749937
712,2020-12-11,80.8719284973803
713,2020-12-12,86.38592362220167
714,2020-12-13,80.8719284973803
715,2020-12-14,75.35793337255892
716,2020-12-15,77.19593174749937
717,2020-12-16,71.681936622678
718,2020-12-17,79.03393012243983
719,2020-12-18,77.19593174749937
720,2020-12-19,84.54792524726122
721,2020-12-20,84.54792524726122
722,2020-12-21,77.19593174749937
723,2020-12-22,75.35793337255892
724,2020-12-23,75.35793337255892
725,2020-12-24,84.54792524726122
726,2020-12-25,106.60390574654676
727,2020-12-26,97.41391387184444
728,2020-12-27,97.41391387184444
729,2020-12-28,86.38592362220167
730,2020-12-29,84.54792524726122
731,2020-12-29,83.70244599478859
732,2020-12-30,82.01148748984338
733,2020-12-31,74.40217421758986
734,2021-01-01,83.03817642698296
735,2021-01-02,83.87694588584137
736,2021-01-03,82.19940696812453
737,2021-01-04,78.84432913269089
738,2021-01-05,73.81171237954041
739,2021-01-06,73.81171237954041
740,2021-01-07,71.29540400296517
741,2021-01-08,73.81171237954041
742,2021-01-09,75.48925129725723
743,2021-01-10,78.00555967383247
744,2021-01-11,71.29540400296517
745,2021-01-12,72.13417346182358
746,2021-01-13,71.29540400296517
747,2021-01-14,77.16679021497406
748,2021-01-15,72.13417346182358
749,2021-01-16,73.81171237954041
750,2021-01-17,71.29540400296517
751,2021-01-18,72.13417346182358
752,2021-01-19,66.26278724981468
753,2021-01-20,66.26278724981468
754,2021-01-21,66.26278724981468
755,2021-01-22,70.45663454410675
756,2021-01-23,74.65048183839882
757,2021-01-24,72.97294292068199
758,2021-01-25,67.94032616753151
759,2021-01-26,67.94032616753151
760,2021-01-27,71.29540400296517
761,2021-01-28,67.10155670867309
762,2021-01-29,65.42401779095626
763,2021-01-30,76.32802075611565
764,2021-01-31,74.65048183839882
765,2021-02-01,68.21864951768488
766,2021-02-02,67.34405144694534
767,2021-02-03,68.21864951768488
768,2021-02-04,66.46945337620578
769,2021-02-05,69.09324758842445
770,2021-02-06,75.21543408360128
771,2021-02-07,73.46623794212219
772,2021-02-08,65.59485530546624
773,2021-02-09,66.46945337620578
774,2021-02-10,66.46945337620578
775,2021-02-11,68.21864951768488
776,2021-02-12,65.59485530546624
777,2021-02-13,72.59163987138264
778,2021-02-14,69.96784565916398
779,2021-02-15,65.59485530546624
780,2021-02-16,65.59485530546624
781,2021-02-17,67.34405144694534
782,2021-02-18,65.59485530546624
